source_id,member_id,experiment_id,scenario,city,state,lat,lon,grid_lat,grid_lon_0_360,year,temp_k,temp_c,baseline_temp_c,temp_anomaly_c,baseline_period
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1951,289.92853,16.778534,17.14314,-0.36460686,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1952,288.5184,15.368408,17.14314,-1.7747326,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1953,289.21475,16.064758,17.14314,-1.0783825,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1954,289.13406,15.98407,17.14314,-1.159071,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1955,289.90884,16.75885,17.14314,-0.3842907,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1956,289.13074,15.980743,17.14314,-1.1623974,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1957,289.69962,16.549622,17.14314,-0.5935192,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1958,289.48306,16.333069,17.14314,-0.81007195,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1959,289.02115,15.871155,17.14314,-1.271986,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1960,288.54807,15.398071,17.14314,-1.7450695,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1961,287.25815,14.108154,17.14314,-3.0349865,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1962,288.59503,15.445038,17.14314,-1.698103,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1963,289.8003,16.6503,17.14314,-0.49284172,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1964,288.40076,15.250763,17.14314,-1.8923779,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1965,289.3331,16.183105,17.14314,-0.9600353,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1966,289.86227,16.71228,17.14314,-0.43086052,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1967,289.30496,16.154968,17.14314,-0.98817253,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1968,289.82156,16.67157,17.14314,-0.47157097,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1969,289.10452,15.954529,17.14314,-1.188612,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1970,289.11032,15.960327,17.14314,-1.1828136,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1971,289.15665,16.006653,17.14314,-1.136488,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1972,288.81412,15.664124,17.14314,-1.4790173,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1973,288.6671,15.51712,17.14314,-1.6260204,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1974,289.25284,16.102844,17.14314,-1.0402966,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1975,289.4949,16.34491,17.14314,-0.7982311,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1976,289.40164,16.251648,17.14314,-0.89149284,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1977,288.90396,15.753967,17.14314,-1.3891735,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1978,289.2245,16.074493,17.14314,-1.0686474,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1979,288.90988,15.759888,17.14314,-1.3832531,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1980,289.64633,16.496338,17.14314,-0.6468029,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1981,289.75943,16.609436,17.14314,-0.53370476,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1982,289.07632,15.926331,17.14314,-1.2168102,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1983,289.22928,16.079285,17.14314,-1.0638561,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1984,289.7092,16.559204,17.14314,-0.5839367,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1985,290.07547,16.925476,17.14314,-0.21766472,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1986,289.86807,16.718079,17.14314,-0.42506218,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1987,290.42242,17.27243,17.14314,0.12928963,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1988,289.18686,16.036865,17.14314,-1.1062756,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1989,289.97855,16.828552,17.14314,-0.31458855,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1990,289.999,16.848999,17.14314,-0.29414177,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1991,288.64105,15.491058,17.14314,-1.6520824,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1992,290.20724,17.057251,17.14314,-0.08588982,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1993,289.7133,16.563293,17.14314,-0.57984734,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1994,290.8927,17.742706,17.14314,0.5995655,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1995,289.72568,16.575684,17.14314,-0.5674572,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1996,290.11185,16.961853,17.14314,-0.18128777,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1997,289.53702,16.387024,17.14314,-0.75611687,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1998,289.72314,16.57315,17.14314,-0.56999016,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,1999,290.97812,17.828125,17.14314,0.6849842,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2000,290.49872,17.348724,17.14314,0.20558357,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2001,291.54404,18.394043,17.14314,1.2509022,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2002,289.9927,16.842712,17.14314,-0.3004284,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2003,290.73984,17.589844,17.14314,0.44670296,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2004,289.92456,16.774567,17.14314,-0.36857414,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2005,290.29083,17.140839,17.14314,-0.0023021698,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2006,289.63116,16.48117,17.14314,-0.66197014,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2007,290.71533,17.565338,17.14314,0.42219734,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2008,289.62527,16.47528,17.14314,-0.66786003,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2009,290.8048,17.654816,17.14314,0.5116749,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2010,290.7947,17.644714,17.14314,0.50157356,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2011,290.09283,16.94284,17.14314,-0.20030022,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2012,290.7393,17.589294,17.14314,0.44615364,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2013,289.96243,16.812439,17.14314,-0.33070183,1995-2014
CESM2,r4i1p1f1,historical,Historical,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2014,290.43036,17.280365,17.14314,0.1372242,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2015,290.25247,17.102478,17.14314,-0.040662766,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2016,290.5778,17.427795,17.14314,0.28465462,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2017,289.52158,16.371582,17.14314,-0.77155876,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2018,290.63953,17.489532,17.14314,0.34639168,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2019,290.2532,17.10321,17.14314,-0.039930344,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2020,291.05417,17.904175,17.14314,0.761034,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2021,291.68503,18.535034,17.14314,1.3918934,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2022,290.87152,17.721527,17.14314,0.5783863,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2023,291.33508,18.18509,17.14314,1.0419483,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2024,290.3088,17.158813,17.14314,0.015672684,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2025,289.98398,16.833984,17.14314,-0.30915642,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2026,290.67868,17.528687,17.14314,0.38554573,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2027,291.50076,18.350769,17.14314,1.2076283,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2028,291.54507,18.39508,17.14314,1.2519398,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2029,290.56473,17.414734,17.14314,0.2715931,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2030,291.88235,18.73236,17.14314,1.58922,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2031,291.14868,17.998688,17.14314,0.85554695,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2032,291.25644,18.106445,17.14314,0.9633045,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2033,289.9656,16.815613,17.14314,-0.327528,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2034,291.15,18.0,17.14314,0.8568592,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2035,291.18423,18.03424,17.14314,0.89109993,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2036,291.24777,18.097778,17.14314,0.9546375,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2037,291.01834,17.868347,17.14314,0.7252064,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2038,291.30838,18.158386,17.14314,1.0152454,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2039,292.49402,19.344025,17.14314,2.2008839,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2040,292.46582,19.315826,17.14314,2.1726856,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2041,290.9128,17.762817,17.14314,0.6196766,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2042,290.0386,16.88861,17.14314,-0.25452995,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2043,292.27377,19.12378,17.14314,1.9806385,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2044,291.6426,18.492615,17.14314,1.349474,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2045,290.92575,17.775757,17.14314,0.63261604,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2046,291.9599,18.809906,17.14314,1.6667652,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2047,291.26828,18.118286,17.14314,0.97514534,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2048,292.14014,18.990143,17.14314,1.847002,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2049,292.32156,19.17157,17.14314,2.028429,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2050,292.45407,19.304077,17.14314,2.1609364,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2051,292.72223,19.572235,17.14314,2.4290943,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2052,290.96896,17.81897,17.14314,0.67582893,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2053,291.64505,18.495056,17.14314,1.3519154,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2054,291.76413,18.614136,17.14314,1.470995,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2055,290.9061,17.756104,17.14314,0.6129627,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2056,291.03763,17.887634,17.14314,0.7444935,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2057,291.7806,18.630615,17.14314,1.4874744,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2058,292.4204,19.270416,17.14314,2.1272755,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2059,291.30222,18.152222,17.14314,1.0090809,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2060,290.43338,17.283386,17.14314,0.14024544,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2061,291.32242,18.172424,17.14314,1.0292835,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2062,291.4296,18.279602,17.14314,1.1364613,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2063,291.55222,18.402222,17.14314,1.2590809,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2064,291.74405,18.594055,17.14314,1.4509144,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2065,291.72134,18.57135,17.14314,1.4282093,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2066,291.88733,18.737335,17.14314,1.5941944,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2067,291.4149,18.264893,17.14314,1.1217518,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2068,291.7754,18.625397,17.14314,1.4822559,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2069,292.296,19.145996,17.14314,2.0028553,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2070,291.5106,18.360596,17.14314,1.2174549,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2071,291.5703,18.420319,17.14314,1.2771778,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2072,290.73337,17.583374,17.14314,0.44023323,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2073,291.87354,18.723541,17.14314,1.5804005,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2074,292.06644,18.916443,17.14314,1.7733021,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2075,292.6861,19.536102,17.14314,2.3929615,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2076,291.45523,18.305237,17.14314,1.162096,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2077,291.40475,18.25476,17.14314,1.11162,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2078,291.7014,18.551392,17.14314,1.4082508,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2079,291.19263,18.042633,17.14314,0.89949226,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2080,291.27652,18.126526,17.14314,0.9833851,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2081,291.1129,17.962921,17.14314,0.81978035,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2082,291.87982,18.729828,17.14314,1.5866871,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2083,291.11456,17.96457,17.14314,0.8214283,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2084,291.83682,18.686829,17.14314,1.5436878,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2085,292.30853,19.158539,17.14314,2.015398,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2086,291.95126,18.80127,17.14314,1.6581287,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2087,292.1075,18.95752,17.14314,1.8143787,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2088,290.52612,17.37613,17.14314,0.23298836,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2089,290.8065,17.656494,17.14314,0.51335335,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2090,291.42563,18.275635,17.14314,1.132494,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2091,291.93106,18.781067,17.14314,1.6379261,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2092,290.5736,17.423615,17.14314,0.2804737,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2093,292.39542,19.245422,17.14314,2.1022816,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2094,291.16373,18.013733,17.14314,0.8705921,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2095,291.12527,17.97528,17.14314,0.83213997,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2096,291.434,18.283997,17.14314,1.1408558,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2097,291.89508,18.745087,17.14314,1.6019459,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2098,290.82877,17.678772,17.14314,0.5356312,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2099,292.126,18.976013,17.14314,1.8328724,1995-2014
CESM2,r4i1p1f1,ssp126,SSP1-2.6,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2100,292.66708,19.51709,17.14314,2.373949,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2015,290.6819,17.53189,17.14314,0.38875008,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2016,290.64038,17.490387,17.14314,0.34724617,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2017,290.9059,17.75592,17.14314,0.6127796,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2018,290.01797,16.867981,17.14314,-0.27515984,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2019,290.3378,17.187805,17.14314,0.044664383,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2020,290.36697,17.21698,17.14314,0.07383919,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2021,290.17813,17.028137,17.14314,-0.115003586,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2022,290.29,17.140015,17.14314,-0.0031261444,1995-2014
CESM2,r4i1p1f1,ssp245,SSP2-4.5,Sacramento,CA,38.5816,-121.4944,38.16753926701571,238.75,2023,289.8624,16.712402,17.14314,-0.43073845,1995-2014
